0,-100.0,0.7028610932898806,0
1,-100.0,0.6835540508397512,0
2,-100.0,0.6643429254211148,0
3,-100.0,0.6435499418652504,0
4,-100.0,0.6244931526870255,0
5,-100.000009845,0.6060918738569089,0
6,-100.0,0.5850202967034536,0
7,-100.0,0.5640840701602851,0
8,-100.72406726,0.546295120818287,0
9,-99.8066857536,0.5199469904719884,0
10,-99.4676002652,0.5089227575464744,0
11,-101.110070017,0.4828746915426683,0
12,-99.0007269726,0.45367076093264624,0
13,-98.4946925732,0.4556278069369432,0
14,-100.632837003,0.4199381941813855,0
15,-99.5249310425,0.42768762844616975,0
16,-99.4427593511,0.43973640363055105,0
17,-100.020059798,0.5105071046117172,0
18,-97.4863592266,0.5342425660050052,0
19,-96.9890236066,0.5676596448374372,0
20,-97.5527271259,0.6373420510715134,0
21,-96.8341557473,0.6790301610084679,0
22,-96.2108929079,0.677629087872018,200
23,-98.1340844379,0.7608987684270581,0
24,-98.9492486085,0.7306441921879497,0
25,-94.5099943589,0.6949889733404163,0
26,-95.7763292789,0.6099678013731696,0
27,-100.937224733,0.5503302851827966,0
28,-92.7808614504,0.5147357491417179,0
29,-98.6310478422,0.48886961936875584,100
30,-102.038042532,0.46096173848168176,100
31,-99.6187136957,0.4618931323147336,0
32,-102.57247725,0.4972850817788395,0
33,-108.788786803,0.562792129104323,100
34,-104.045763437,0.6386755608690745,0
35,-111.308470735,0.6041016868256187,0
36,-110.302825707,0.716917234475215,100
37,-99.0195623958,0.7747243384375869,0
38,-104.33135177,0.6768990243685785,0
39,-97.8798877872,0.6204238081254696,100
40,-101.531592771,0.5250050861349976,0
41,-102.470424927,0.4597143225181771,0
42,-101.081297361,0.39190730473881397,100
43,-94.5139877689,0.4004931371297671,0
44,-101.182728545,0.3842586637580812,100
45,-105.397692712,0.40248389957731273,0
46,-97.7550990852,0.4373249106278621,100
47,-109.305729526,0.444218083737187,0
48,-109.084750565,0.48295906673727323,200
49,-109.734597025,0.4953718943807167,0
50,-111.007374517,0.4552093474325318,0
51,-115.042478296,0.44638967873753527,0
52,-105.1310486,0.4222538489625458,100
53,-106.854201153,0.5098991845733741,0
54,-104.897578954,0.46239373029581005,0
55,-111.302402902,0.46769394434723266,0
56,-98.9633633912,0.5457925884473376,100
57,-108.940994128,0.48581142735059835,0
58,-99.5768231641,0.4332767091797208,0
59,-104.277263641,0.4395535895850094,0
60,-99.4635221989,0.41709817532586374,0
61,-106.393165658,0.47561633916179535,0
62,-108.780278215,0.41677062147238914,0
63,-107.696195206,0.4727301918035592,0
64,-100.133357321,0.4319210503949718,0
65,-100.268557394,0.4216160736759846,0
66,-103.320186243,0.3883343546885185,0
67,-98.2200184183,0.42999653890034534,0
68,-99.4265434689,0.41290896094971197,0
69,-102.683073792,0.386196813183666,0
70,-97.7059605785,0.543913008083229,0
71,-93.9297005198,0.384931125406013,100
72,-99.4421160673,0.3785304305049356,100
73,-98.8711024384,0.403284252947249,0
74,-104.68606575,0.4540065301864418,0
75,-96.6522744465,0.41191127421689894,0
76,-99.8422839829,0.40093556890883303,100
77,-96.1659307518,0.4541194383207568,100
78,-92.3377787192,0.5301097815404371,100
79,-106.802432726,0.33983499695956787,0
80,-101.993539494,0.4700463190444852,0
81,-103.322076971,0.4651766369487427,0
82,-106.849559947,0.5558329934477579,0
83,-105.726372804,0.5078020487709608,100
84,-110.978132235,0.5023783195787566,0
85,-98.1781944598,0.4020560389577993,0
86,-90.1309368997,0.4970026934776559,200
87,-110.517615701,0.42682576343129647,0
88,-96.1443174016,0.4947467838164664,0
89,-93.5086832742,0.5957210166632223,100
90,-100.507390683,0.5220233878805584,100
91,-98.8621616578,0.5374655376675314,0
92,-98.0021079155,0.4806626716004941,100
93,-96.507520995,0.617938033302839,0
94,-99.1924668331,0.5881886468026052,0
95,-85.809839426,0.7047670747302841,100
96,-95.6015146862,0.6493308445311641,0
97,-90.6380676768,0.6001002641586346,0
98,-91.6785780273,0.5613083224592036,200
99,-100.379694338,0.5288793107299125,0
100,-91.3475639228,0.5179163760247598,0
101,-89.4347228598,0.4311083732461164,200
102,-91.0636453136,0.5651153216237755,100
103,-102.675144968,0.4296831478453358,0
104,-92.5566444961,0.5591715927589885,0
105,-88.0251507038,0.6180563739282601,0
106,-90.3187600846,0.6352950071389639,0
107,-97.5742845954,0.48848490603674444,0
108,-95.5282144668,0.49938906289558704,0
109,-94.3566165689,0.5640065816344184,0
110,-89.5613060482,0.549956853291334,0
111,-92.8733034297,0.5886796881465256,0
112,-98.128348413,0.46456593275164515,100
113,-81.581895313,0.6080566977356383,0
114,-89.7419183265,0.5384697861072918,0
115,-84.1454921335,0.5815077097386553,0
116,-85.6439873016,0.6171635550002256,0
117,-87.8104267846,0.6384595549880648,0
118,-81.1407035288,0.5502215725836282,0
119,-87.5778761489,0.5566073084609284,0
120,-84.3010948881,0.6544851309810831,0
121,-83.4697197922,0.5795395785714867,100
122,-86.1594259788,0.5090266506155597,0
123,-87.9488249338,0.6334809474709846,0
124,-87.7474297728,0.502042164533604,0
125,-86.8136166046,0.5636569508824143,0
126,-90.3542192964,0.6162057479583555,0
127,-88.9812307141,0.5610601697899261,0
128,-86.3294488172,0.5779586265636052,0
